City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
290,taro,-8.3862,115.28,297.15,62,42,0.94,ID,1715305438
291,saipan,15.1355,145.701,306.54,62,40,7.2,MP,1715305438
292,basoko,1.2391,23.616,295.37,95,100,1.42,CD,1715305439
293,luanda,-8.8368,13.2343,300.15,93,0,2.06,AO,1715305159
294,san luis de la loma,17.2706,-100.8939,298.33,77,100,2.76,MX,1715305441
295,kendari,-3.945,122.4989,302.85,70,83,1.81,ID,1715305442
296,makurazaki,31.2667,130.3167,292.41,61,60,4.49,JP,1715305443
297,remire-montjoly,4.9167,-52.2667,298.17,100,75,1.03,GF,1715305443
298,mount gambier,-37.8333,140.7667,289.02,66,87,1.91,AU,1715305444
299,kununurra,-15.7667,128.7333,304.14,42,4,5.66,AU,1715305446
300,pak chong,14.708,101.4161,306.04,63,100,0.81,TH,1715305447
301,huangmei,30.1924,116.025,297.31,68,100,3.65,CN,1715305448
302,al hawatah,13.4167,34.6333,302.84,13,100,3.61,SD,1715305448
303,chibuto,-24.6867,33.5306,289.38,96,0,2.36,MZ,1715305449
304,volgodonsk,47.5136,42.1514,280.73,40,33,3.13,RU,1715305450
305,geraldton,-28.7667,114.6,298.38,41,40,5.66,AU,1715305450
306,vorkuta,67.5,64.0,270.99,74,100,9.39,RU,1715305451
307,buedu,8.2803,-10.3719,295.76,99,100,0.62,SL,1715305452
308,ciudad bolivar,8.1222,-63.5497,303.22,59,100,0.83,VE,1715305317
309,salalah,17.0151,54.0924,302.2,84,20,1.03,OM,1715305454
310,ocean shores,46.9737,-124.1563,293.31,69,0,4.63,US,1715305182
311,cannonvale,-20.2833,148.7,296.81,71,100,7.76,AU,1715305455
312,beloyarskiy,63.7119,66.6722,273.71,99,100,3.58,RU,1715305456
313,monetnyy,57.0472,60.8794,274.83,56,100,3.91,RU,1715305457
314,cockburn town,21.4612,-71.1419,298.85,78,0,6.15,TC,1715305434
315,ballesteros,18.4126,121.5152,301.53,74,100,2.16,PH,1715305458
316,labrador city,52.9463,-66.9114,276.1,52,0,1.54,CA,1715305459
317,fort st. john,56.2499,-120.8529,295.09,24,40,8.23,CA,1715305344
318,iskateley,67.6803,53.1512,271.49,95,100,11.62,RU,1715305460
319,san juan nepomuceno,9.9516,-75.082,297.96,93,100,0.87,CO,1715305461
320,mogocha,53.7333,119.7667,283.82,35,100,3.07,RU,1715305462
321,aizawl,23.7333,92.7167,292.04,83,75,1.54,IN,1715305462
322,bargaal,11.2864,51.0773,301.17,82,66,3.14,SO,1715305463
323,talnakh,69.4865,88.3972,266.74,79,5,1.59,RU,1715305465
324,cidreira,-30.1811,-50.2056,289.37,64,100,2.63,BR,1715305466
325,yuncheng,35.0231,110.9928,299.2,48,6,1.84,CN,1715305466
326,yarega,63.4354,53.5765,268.08,94,71,2.95,RU,1715305467
327,homer,59.6425,-151.5483,280.09,53,0,3.09,US,1715305468
328,dongola,19.1667,30.4833,299.59,9,0,3.89,SD,1715305469
329,gazojak,41.1875,61.4036,291.91,35,100,4.52,TM,1715305470
330,leninskoye,41.7589,69.3864,287.37,95,100,2.26,KZ,1715305471
331,pushkinskiye gory,57.0209,28.9103,277.74,94,100,2.45,RU,1715305471
332,jijel,36.8205,5.7667,286.12,76,0,1.54,DZ,1715305472
333,waslala,13.2333,-85.3833,300.69,70,97,2.05,NI,1715305473
334,muslyumovo,55.3033,53.1947,274.53,69,23,6.5,RU,1715305473
335,tingi,-11.3,35.0333,290.23,85,93,1.73,TZ,1715305474
336,saint-philippe,-21.3585,55.7679,296.92,72,72,5.83,RE,1715305475
337,boundiali,9.5217,-6.4869,298.63,73,38,1.63,CI,1715305476
338,acapulco de juarez,16.8634,-99.8901,299.05,78,100,3.6,MX,1715305391
339,lobujya,27.95,86.8167,268.92,67,87,3.3,NP,1715305479
340,fort mcmurray,56.7268,-111.381,293.92,17,0,6.69,CA,1715305480
341,esmeralda,21.8525,-78.1169,299.33,75,73,3.45,CU,1715305481
342,san julian,21.0167,-102.1667,300.11,12,76,3.62,MX,1715305482
343,burao,9.5221,45.5336,297.85,62,5,2.58,SO,1715305483
344,illizi,26.4833,8.4667,293.04,28,0,1.68,DZ,1715305485
345,badeggi,9.05,6.15,302.44,63,100,2.09,NG,1715305486
346,lata,40.1629,-8.3327,288.19,68,37,0.21,PT,1715305487
347,kiunga,-6.1219,141.2906,298.83,97,97,1.1,PG,1715305488
348,tarko-sale,64.9225,77.785,274.89,98,100,10.41,RU,1715305489
349,kiruna,67.8557,20.2251,271.66,69,75,2.57,SE,1715305490
350,praya,14.9215,-23.5087,297.45,60,0,5.66,CV,1715305224
351,swan hill,-35.3378,143.5544,288.64,80,100,2.83,AU,1715305493
352,klyuchi,52.2667,79.1667,293.21,42,100,4.26,RU,1715305494
353,annaba,36.9,7.7667,286.13,94,20,1.54,DZ,1715305495
354,goba,7.0167,39.9833,281.58,87,90,2.53,ET,1715305496
355,vallenar,-28.5708,-70.7581,282.37,80,86,1.76,CL,1715305497
356,nyurba,63.2842,118.3319,273.66,43,100,3.95,RU,1715305498
357,kalmunai,7.4167,81.8167,300.86,81,100,1.95,LK,1715305500
358,hilo,19.7297,-155.09,299.0,81,75,5.14,US,1715305501
359,tralee,52.2704,-9.7026,282.61,89,97,2.25,IE,1715305502
360,alcains,39.9164,-7.4566,287.84,57,0,1.55,PT,1715305504
361,namtsy,62.7161,129.6658,275.62,48,100,3.97,RU,1715305505
362,hillsborough,37.5741,-122.3794,299.77,69,0,6.17,US,1715305507
363,sitka,57.0531,-135.33,284.09,82,100,10.8,US,1715305508
364,mandalgovi,45.7625,106.2708,278.7,31,0,12.64,MN,1715305509
365,ginir,7.1333,40.7,287.24,89,33,1.8,ET,1715305510
366,lazaro cardenas,17.9583,-102.2,297.49,76,96,2.66,MX,1715305440
367,dzhankoy,45.7167,34.4,282.77,77,9,3.54,UA,1715305511
368,polyarnyy,69.1989,33.4478,271.83,86,100,5.39,RU,1715305512
369,nakuru,-0.2833,36.0667,287.56,94,91,2.28,KE,1715305513
370,argo,37.6333,22.7333,288.44,78,100,1.39,GR,1715305513
371,taltal,-25.4,-70.4833,288.83,83,100,2.77,CL,1715305514
372,muromtsevo,56.3724,75.2418,288.24,85,42,4.73,RU,1715305515
373,korla,41.7597,86.1469,294.46,23,0,2.42,CN,1715305516
374,fort bragg,35.139,-79.006,297.06,80,0,5.14,US,1715305517
375,berdigestyakh,62.0989,126.6992,274.07,51,100,4.39,RU,1715305517
376,saudarkrokur,65.7461,-19.6394,277.85,60,97,0.56,IS,1715305518
377,san rafael del sur,11.8485,-86.4384,305.69,78,100,0.69,NI,1715305519
378,ormara,25.2088,64.6357,300.0,87,0,1.2,PK,1715305520
379,kuqa,41.7278,82.9364,296.58,13,0,3.45,CN,1715305521
380,n'djamena,12.1067,15.0444,308.13,28,12,2.33,TD,1715305521
381,kirando,-7.4167,30.6,295.02,78,59,2.48,TZ,1715305522
382,severo-yeniseyskiy,60.3725,93.0408,275.69,89,100,1.79,RU,1715305522
383,mana,5.6592,-53.7767,298.96,89,100,5.17,GF,1715305523
384,el granada,37.5027,-122.4694,299.03,71,0,6.17,US,1715305524
385,reggane,26.7158,0.1714,300.88,13,29,7.55,DZ,1715305525
386,praia da vitoria,38.7333,-27.0667,289.68,88,20,1.46,PT,1715305525
387,touros,-5.1989,-35.4608,298.28,92,58,3.75,BR,1715305340
388,zheshart,62.0731,49.5733,269.74,91,99,2.63,RU,1715305527
389,jalapa,19.5333,-96.9167,297.22,44,13,2.36,MX,1715305299
390,jumla,29.2747,82.1838,285.67,73,95,1.25,NP,1715305528
391,nago,26.5881,127.9761,298.62,56,98,4.45,JP,1715305529
392,pullman,46.7313,-117.1796,297.28,45,75,3.09,US,1715305530
393,uray,60.1247,64.7758,272.52,81,1,3.58,RU,1715305530
394,turpan,42.9333,89.1667,301.8,15,0,2.93,CN,1715305531
395,mercedes,-34.6515,-59.4307,282.51,68,100,2.89,AR,1715305384
396,okhotsk,59.3833,143.3,273.52,97,100,9.58,RU,1715305533
397,ar ruways,24.1103,52.7306,298.96,53,52,6.62,AE,1715305533
398,gunjur,13.2019,-16.7339,297.19,88,0,2.57,GM,1715305534
399,vilyuysk,63.7553,121.6247,269.26,83,100,3.13,RU,1715305535
400,happy valley-goose bay,53.3168,-60.3315,276.32,81,75,1.54,CA,1715305279
401,salair,54.2312,85.7972,290.61,53,100,3.19,RU,1715305537
402,rudnyy,52.9594,63.1206,278.28,57,12,10.15,KZ,1715305538
403,kasane,-17.8167,25.15,286.86,43,2,1.82,BW,1715305448
404,kalengwa,-13.4659,25.0027,286.03,74,60,2.09,ZM,1715305539
405,ingleside,27.8778,-97.2117,302.28,92,40,4.12,US,1715305540
406,domazlice,49.4405,12.9298,282.67,94,16,0.72,CZ,1715305540
407,termoli,41.9888,14.9895,290.25,76,77,5.62,IT,1715305541
408,vanimo,-2.6741,141.3028,300.43,90,100,2.8,PG,1715305541
409,sao vicente,-23.9631,-46.3919,299.41,26,68,0.89,BR,1715305542
410,oskaloosa,41.2964,-92.6444,287.47,94,100,1.54,US,1715305385
411,slave lake,55.2834,-114.769,289.14,44,0,4.63,CA,1715305543
412,ylitornio,66.3089,23.6773,273.94,99,100,3.88,FI,1715305545
413,lanxi,29.2195,119.477,294.81,65,99,2.35,CN,1715305545
414,latnaya,51.6586,38.9011,273.33,64,0,2.93,RU,1715305546
415,kargopol',61.5071,38.9456,271.04,79,100,5.98,RU,1715305547
416,kapuskasing,49.4169,-82.4331,285.2,43,20,2.57,CA,1715305547
417,new plymouth,-39.0667,174.0833,285.55,48,0,1.9,NZ,1715305548
418,akureyri,65.6835,-18.0878,277.11,65,0,1.54,IS,1715305549
419,sakaiminato,35.55,133.2333,296.14,38,0,2.06,JP,1715305411
420,mareeba,-17.0,145.4333,298.95,77,80,4.4,AU,1715305550
421,zabaykal'sk,49.6333,117.3167,285.87,48,96,4.85,RU,1715305551
422,ribeira brava,32.65,-17.0667,293.5,77,16,0.28,PT,1715305552
423,st. paul,44.9444,-93.0933,290.46,42,0,6.17,US,1715305363
424,uturoa,-16.7333,-151.4333,301.11,69,17,4.06,PF,1715305553
425,mar del plata,-38.0023,-57.5575,283.64,64,0,2.68,AR,1715305447
426,katabu,-4.9333,122.5167,303.18,63,61,3.66,ID,1715305554
427,oliver,49.1831,-119.5524,301.1,16,7,2.06,CA,1715305555
428,'alaqahdari dishu,30.4374,63.313,296.27,45,2,6.99,AF,1715305556
429,arenapolis,-14.4503,-56.8461,294.93,53,0,1.56,BR,1715305557
430,yantarnyy,54.8717,19.9381,284.07,83,100,6.98,RU,1715305558
431,minas de marcona,-15.2119,-75.1103,286.48,85,78,5.75,PE,1715305559
432,nova vicosa,-17.8919,-39.3719,298.53,84,0,2.78,BR,1715305559
433,caarapo,-22.6342,-54.8222,297.43,57,66,1.4,BR,1715305397
434,usol'ye-sibirskoye,52.7519,103.6453,281.03,57,92,6.67,RU,1715305561
435,akrehamn,59.2667,5.1833,281.29,81,100,5.66,NO,1715305562
436,martapura,-3.4167,114.85,304.2,66,0,5.14,ID,1715305562
437,queenstown,-31.8976,26.8753,290.53,42,24,2.96,ZA,1715305532
438,clement town,30.2667,78.0667,297.66,65,24,1.54,IN,1715305564
439,campos novos,-27.4017,-51.225,290.71,99,100,1.56,BR,1715305334
440,richards bay,-28.783,32.0377,292.05,77,0,4.08,ZA,1715305565
441,lahaina,20.8783,-156.6825,299.82,92,16,3.3,US,1715305566
442,nchelenge,-9.3451,28.734,295.5,67,100,2.16,ZM,1715305566
443,kenai,60.5544,-151.2583,278.23,79,75,4.12,US,1715305567
444,alta,69.9689,23.2717,273.74,82,100,1.54,NO,1715305568
445,bria,6.5423,21.9863,295.55,87,10,1.44,CF,1715305568
446,kolokani,13.5728,-8.0339,304.13,36,24,2.83,ML,1715305569
447,kaduna,10.5222,7.4383,301.27,54,100,2.07,NG,1715305570
448,shanting,35.0753,117.4578,296.91,43,0,5.81,CN,1715305570
449,brokopondo,4.75,-55.1667,298.62,91,100,4.95,SR,1715305571
450,vega de alatorre,20.0333,-96.6333,305.3,47,29,6.1,MX,1715305572
451,linxia chengguanzhen,35.6003,103.2064,287.65,48,100,8.07,CN,1715305572
452,herkimer,43.0256,-74.986,287.46,70,100,1.77,US,1715305508
453,musoma,-1.5,33.8,293.56,86,99,2.65,TZ,1715305574
454,kokopo,-4.352,152.2633,301.65,75,51,2.31,PG,1715305575
455,callao,-12.0667,-77.15,294.1,88,75,3.6,PE,1715305533
456,vapnyarka,48.5348,28.7436,279.62,79,19,2.3,UA,1715305577
457,keren,15.7778,38.4581,297.22,65,100,2.45,ER,1715305578
458,kudahuvadhoo,2.6708,72.8944,302.58,75,76,5.14,MV,1715305579
459,funafuti,-8.5243,179.1942,305.15,74,75,3.09,TV,1715305579
460,bayganin,48.6947,55.8742,278.29,53,28,1.42,KZ,1715305580
461,konarka,19.9,86.1167,301.37,74,3,5.93,IN,1715305581
462,bokoro,12.3807,17.0568,305.35,16,92,1.71,TD,1715305583
463,rovnoye,50.7765,46.0509,277.19,57,3,3.6,RU,1715305583
464,east wenatchee bench,47.4257,-120.2812,300.75,20,0,1.54,US,1715305584
465,dudinka,69.4058,86.1778,262.97,93,41,2.68,RU,1715305585
466,ulety,51.3572,112.4849,277.41,62,100,6.66,RU,1715305585
467,rio de janeiro,-22.9028,-43.2075,302.13,54,40,6.17,BR,1715305493
468,fayroz koh,34.5195,65.2509,286.5,57,50,1.38,AF,1715305587
469,zarinsk,53.7074,84.9493,290.29,61,100,4.34,RU,1715305588
470,baise city,23.8997,106.6133,298.9,99,98,1.9,CN,1715305588
471,darwin,-12.4611,130.8418,305.31,52,20,5.66,AU,1715305478
472,kapa'a,22.0752,-159.319,299.33,76,20,3.6,US,1715305590
473,tughyl,47.7252,84.2063,288.52,51,22,6.65,KZ,1715305591
474,umluj,25.0213,37.2685,299.11,51,0,3.29,SA,1715305592
475,yar,58.249,52.1026,271.79,92,100,7.55,RU,1715305593
476,papao,-17.75,-149.55,302.97,69,5,2.86,PF,1715305593
477,norilsk,69.3535,88.2027,267.04,83,10,1.54,RU,1715305594
478,arraial do cabo,-22.9661,-42.0278,297.08,90,9,4.09,BR,1715305382
479,yokadouma,3.5167,15.05,294.88,97,100,0.7,CM,1715305596
480,udon thani,17.3333,102.8333,305.27,78,0,1.54,TH,1715305597
481,karaman,37.0833,33.25,284.71,40,95,2.77,TR,1715305598
482,san pedro pochutla,15.7333,-96.4667,300.99,68,100,2.31,MX,1715305599
483,progreso,21.2833,-89.6667,311.21,75,17,4.64,MX,1715305599
484,al marsa,36.8782,10.3247,289.09,88,20,3.6,TN,1715305602
485,katsuren-haebaru,26.3369,127.8719,298.58,54,20,5.14,JP,1715305602
486,khandyga,62.6667,135.6,276.33,73,100,1.4,RU,1715305604
487,letovice,49.5471,16.5736,281.53,83,6,1.62,CZ,1715305605
488,cape coast,5.1053,-1.2466,301.4,82,100,4.02,GH,1715305606
489,kingston,17.997,-76.7936,302.68,74,40,6.17,JM,1715305346
490,ravar,31.2656,56.8055,290.04,49,0,0.54,IR,1715305607
491,asilah,35.465,-6.0348,293.13,75,72,5.74,MA,1715305608
492,san andres,12.5847,-81.7006,303.16,79,20,3.6,CO,1715305609
493,menomonie,44.8755,-91.9193,290.16,38,0,4.12,US,1715305610
494,byron bay,-28.65,153.6167,293.54,56,70,3.64,AU,1715305590
495,colonia,50.9333,6.95,284.72,87,0,2.06,DE,1715305565
496,dejen,10.1667,38.1333,287.58,81,100,0.17,ET,1715305612
497,nola,40.922,14.5329,292.39,67,78,2.33,IT,1715305613
498,kelibia,36.8476,11.0939,289.25,86,19,8.45,TN,1715305614
499,kirakira,-10.4544,161.9205,302.33,72,93,4.6,SB,1715305615
500,taroa,8.7058,171.2275,300.89,84,99,8.22,MH,1715305615
501,belomorsk,64.5232,34.7668,269.12,82,13,4.35,RU,1715305616
502,piti village,13.4626,144.6933,304.64,73,20,7.72,GU,1715305617
503,cuatro cienegas de carranza,26.9833,-102.0833,304.67,7,0,1.82,MX,1715305618
504,az zawr,29.4425,48.2747,299.83,48,0,4.8,KW,1715305619
505,mount isa,-20.7333,139.5,299.02,57,40,4.12,AU,1715305621
506,manggar,-2.8833,108.2667,303.74,63,37,5.19,ID,1715305623
507,grand falls-windsor,48.9332,-55.6649,277.32,87,100,0.45,CA,1715305625
508,mont-laurier,46.5501,-75.4993,282.94,81,12,1.49,CA,1715305626
509,khonsa,27.0167,95.5667,297.77,64,100,1.35,IN,1715305627
510,tromso,69.6496,18.957,275.16,93,75,4.12,NO,1715305628
511,caleta de carquin,-11.0925,-77.6267,292.01,88,33,3.75,PE,1715305629
512,angaur state,6.906,134.13,300.98,81,99,3.32,PW,1715305631
513,barkly west,-28.5354,24.5215,291.75,35,14,5.74,ZA,1715305632
514,la sarre,48.8002,-79.1996,280.1,58,7,2.98,CA,1715305591
515,irtyshsk,53.3333,75.4572,290.46,75,100,6.85,KZ,1715305636
516,baki,-7.6128,110.7839,301.09,78,9,0.36,ID,1715305638
517,tommot,58.9564,126.2925,277.5,53,99,1.76,RU,1715305640
518,piacabucu,-10.4056,-36.4344,298.02,75,34,1.43,BR,1715305434
519,darasun,51.6667,114.0,276.14,91,100,5.56,RU,1715305643
520,wahpeton,46.2652,-96.6059,291.16,29,0,2.06,US,1715305644
521,shchigry,51.8755,36.9043,273.05,65,44,3.27,RU,1715305645
522,shevchenko,48.5,35.0,279.08,51,5,1.5,UA,1715305646
523,esil,51.9556,66.4042,281.98,67,67,3.55,KZ,1715305648
524,al kharijah,25.4514,30.5464,298.1,11,0,1.05,EG,1715305649
525,vila franca do campo,37.7167,-25.4333,289.38,87,18,1.52,PT,1715305572
526,broken hill,-31.95,141.4333,291.07,59,40,4.94,AU,1715305654
527,nabire,-3.3667,135.4833,302.29,77,100,0.95,ID,1715305657
528,camocim,-2.9022,-40.8411,299.12,87,100,3.24,BR,1715305658
529,nadym,65.5333,72.5167,274.8,100,100,10.62,RU,1715305660
530,baymak,52.5933,58.3225,273.57,70,6,5.06,RU,1715305661
531,barra de santo antonio,-9.4047,-35.5072,298.75,77,83,4.74,BR,1715305662
532,fushun,41.8558,123.9233,294.99,38,100,9.33,CN,1715305664
533,bossier city,32.516,-93.7321,301.25,73,100,7.72,US,1715305665
534,soto la marina,23.7667,-98.2167,302.59,63,3,3.95,MX,1715305666
535,xiaoweizhai,26.1903,107.5125,292.19,98,100,2.72,CN,1715305667
536,aswan,24.0934,32.907,298.76,12,0,0.0,EG,1715305477
537,bulungu,-4.55,18.6,296.13,86,100,0.53,CD,1715305669
538,edd,13.9297,41.6925,304.04,73,4,3.51,ER,1715305670
539,mahilyow,53.9139,30.3364,279.18,90,100,4.14,BY,1715305670
540,niafunke,15.9322,-3.9906,306.18,11,23,4.02,ML,1715305671
541,st. john's,47.5649,-52.7093,277.12,89,75,2.06,CA,1715305417
542,pocone,-16.2567,-56.6228,298.32,46,0,2.08,BR,1715305672
543,dalnegorsk,44.5604,135.5701,286.82,34,100,2.68,RU,1715305673
544,konakovo,56.7,36.7667,273.22,64,85,3.35,RU,1715305674
545,marquette,46.5333,-87.6335,279.13,71,0,0.89,US,1715305674
546,amahai,-3.3333,128.9167,303.82,75,29,2.35,ID,1715305675
547,villa gesell,-37.2639,-56.973,280.96,62,100,4.48,AR,1715305389
548,mugia,43.1041,-9.2179,286.99,76,60,2.86,ES,1715305677
549,dodge city,37.7528,-100.0171,294.29,30,0,5.66,US,1715305504
550,isangel,-19.55,169.2667,299.21,61,75,4.63,VU,1715305679
551,rio grande,-32.035,-52.0986,285.21,70,99,2.42,BR,1715305226
552,mossel bay,-34.1831,22.146,283.11,82,0,1.47,ZA,1715305681
553,lagunas,-5.2269,-75.6753,297.75,94,100,1.2,PE,1715305681
554,bejar,40.3864,-5.7634,288.47,55,2,2.13,ES,1715305682
555,guajara mirim,-10.7828,-65.3394,297.85,87,24,0.85,BR,1715305683
556,antsiranana,-12.2787,49.2917,297.44,72,63,6.71,MG,1715305683
557,guerrero negro,27.9769,-114.0611,289.82,72,54,7.38,MX,1715305684
558,barabai,-2.5833,115.3833,304.34,59,10,0.85,ID,1715305510
559,tucuma,-0.1833,-50.05,298.17,95,100,3.09,BR,1715305687
560,burang,30.25,81.1667,277.85,38,2,0.62,CN,1715305691
561,susuman,62.7833,148.1667,275.92,68,99,1.79,RU,1715305692
562,balqash,46.8481,74.995,295.48,46,0,10.0,KZ,1715305694
563,kangaba,11.9333,-8.4167,303.0,49,100,1.8,ML,1715305694
564,dalandzadgad,43.5708,104.425,280.96,26,62,9.54,MN,1715305695
565,bafq,31.6128,55.4107,289.99,48,0,3.02,IR,1715305696
566,palikir - national government center,6.9248,158.1611,302.62,74,100,4.63,FM,1715305697
567,saranac lake,44.3295,-74.1313,281.55,82,0,1.54,US,1715305700
568,an nuhud,12.7,28.4333,296.61,9,28,4.67,SD,1715305642
569,chanderi,24.7167,78.1333,305.22,27,3,2.03,IN,1715305703
570,whangarei,-35.7317,174.3239,288.31,46,0,4.41,NZ,1715305651
571,ulsteinvik,62.3432,5.8487,279.12,82,83,0.89,NO,1715305704
572,pio xii,-3.8325,-45.1525,298.07,88,49,1.54,BR,1715305705
573,tsiombe,-25.3,45.4833,292.56,82,0,1.94,MG,1715305706
574,nguigmi,14.2495,13.1092,303.35,21,34,1.01,NE,1715305707
575,kaa-khem,51.6833,94.7333,283.38,35,100,1.48,RU,1715305709
576,badiyah,22.45,58.8,303.47,56,0,3.04,OM,1715305711
577,mucheln,51.3,11.8167,282.92,81,100,1.58,DE,1715305712
578,gombi,10.1614,12.7399,301.98,43,72,1.34,NG,1715305713
579,siracusa,37.0881,15.2792,288.92,91,99,5.38,IT,1715305556
580,rosa zarate,0.3333,-79.4667,298.62,94,97,1.28,EC,1715305714
581,madaripur,23.1753,90.2072,301.28,66,24,0.98,BD,1715305715
